index,year,TOT_REG_CD,num,population
2843,2023,31150710030302,to_in_008,247
2844,2023,31150710030302,to_in_001,497
2845,2023,31150710030303,to_in_007,230
2846,2023,31150710030303,to_in_001,465
2847,2023,31150710030303,to_in_008,235
2848,2023,31150710030304,to_in_007,162
2849,2023,31150710030304,to_in_001,313
2850,2023,31150710030304,to_in_008,151
2851,2023,31150710030401,to_in_008,224
2852,2023,31150710030401,to_in_007,230
2853,2023,31150710030401,to_in_001,454
2854,2023,31150710030402,to_in_001,639
2855,2023,31150710030402,to_in_007,326
2856,2023,31150710030402,to_in_008,313
2857,2023,31150710030501,to_in_007,302
2858,2023,31150710030501,to_in_008,294
2859,2023,31150710030501,to_in_001,596
2860,2023,31150710030502,to_in_001,476
2861,2023,31150710030502,to_in_007,246
2862,2023,31150710030502,to_in_008,230
2863,2023,31150710030503,to_in_007,272
2864,2023,31150710030503,to_in_008,276
2865,2023,31150710030503,to_in_001,548
2866,2023,31150720010002,to_in_008,42
2867,2023,31150720010002,to_in_001,81
2868,2023,31150720010002,to_in_007,39
2869,2023,31150720010101,to_in_008,303
2870,2023,31150720010101,to_in_007,300
2871,2023,31150720010101,to_in_001,603
2872,2023,31150720010102,to_in_007,240
2873,2023,31150720010102,to_in_008,234
2874,2023,31150720010102,to_in_001,474
2875,2023,31150720010201,to_in_001,579
2876,2023,31150720010201,to_in_008,297
2877,2023,31150720010201,to_in_007,282
2878,2023,31150720010202,to_in_001,511
2879,2023,31150720010202,to_in_007,234
2880,2023,31150720010202,to_in_008,277
2881,2023,31150720010301,to_in_008,276
2882,2023,31150720010301,to_in_007,301
2883,2023,31150720010301,to_in_001,577
2884,2023,31150720010302,to_in_001,512
2885,2023,31150720010302,to_in_008,255
2886,2023,31150720010302,to_in_007,257
2887,2023,31150720010303,to_in_008,244
2888,2023,31150720010303,to_in_007,228
2889,2023,31150720010303,to_in_001,472
2890,2023,31150720010401,to_in_007,228
2891,2023,31150720010401,to_in_001,465
2892,2023,31150720010401,to_in_008,237
2893,2023,31150720010402,to_in_007,219
2894,2023,31150720010402,to_in_008,225
2895,2023,31150720010402,to_in_001,444
2896,2023,31150720010501,to_in_007,229
2897,2023,31150720010501,to_in_008,262
2898,2023,31150720010501,to_in_001,491
2899,2023,31150720010502,to_in_008,264
2900,2023,31150720010502,to_in_007,239
2901,2023,31150720010502,to_in_001,503
2902,2023,31150720010503,to_in_008,306
2903,2023,31150720010503,to_in_007,296
2904,2023,31150720010503,to_in_001,602
2905,2023,31150720010504,to_in_001,474
2906,2023,31150720010504,to_in_007,222
2907,2023,31150720010504,to_in_008,252
2908,2023,31150720010601,to_in_001,385
2909,2023,31150720010601,to_in_007,198
2910,2023,31150720010601,to_in_008,187
2911,2023,31150720010602,to_in_001,399
2912,2023,31150720010602,to_in_007,203
2913,2023,31150720010602,to_in_008,196
2914,2023,31150720010603,to_in_001,448
2915,2023,31150720010603,to_in_008,221
2916,2023,31150720010603,to_in_007,227
2917,2023,31150720020001,to_in_008,70
2918,2023,31150720020001,to_in_001,114
2919,2023,31150720020001,to_in_007,44
2920,2023,31150720020002,to_in_008,0
2921,2023,31150720020002,to_in_001,61
2922,2023,31150720020002,to_in_007,61
2923,2023,31150720020003,to_in_008,0
2924,2023,31150720020003,to_in_001,0
2925,2023,31150720020003,to_in_007,0
2926,2023,31150720020101,to_in_008,200
2927,2023,31150720020101,to_in_001,391
2928,2023,31150720020101,to_in_007,191
2929,2023,31150720020102,to_in_001,403
2930,2023,31150720020102,to_in_008,207
2931,2023,31150720020102,to_in_007,196
2932,2023,31150720020201,to_in_008,221
2933,2023,31150720020201,to_in_007,213
2934,2023,31150720020201,to_in_001,434
2935,2023,31150720020202,to_in_001,492
2936,2023,31150720020202,to_in_008,256
2937,2023,31150720020202,to_in_007,236
2938,2023,31150720020203,to_in_007,282
2939,2023,31150720020203,to_in_008,294
2940,2023,31150720020203,to_in_001,576
2941,2023,31150720020301,to_in_007,270
2942,2023,31150720020301,to_in_001,546
2943,2023,31150720020301,to_in_008,276
2944,2023,31150720020302,to_in_007,269
2945,2023,31150720020302,to_in_001,533
2946,2023,31150720020302,to_in_008,264
2947,2023,31150720020303,to_in_007,222
2948,2023,31150720020303,to_in_008,205
2949,2023,31150720020303,to_in_001,427
2950,2023,31150720020304,to_in_008,241
2951,2023,31150720020304,to_in_001,491
2952,2023,31150720020304,to_in_007,250
2953,2023,31150720020401,to_in_008,197
2954,2023,31150720020401,to_in_001,399
2955,2023,31150720020401,to_in_007,202
2956,2023,31150720020402,to_in_007,195
2957,2023,31150720020402,to_in_008,214
2958,2023,31150720020402,to_in_001,409
2959,2023,31150720020403,to_in_001,456
2960,2023,31150720020403,to_in_008,238
2961,2023,31150720020403,to_in_007,218
2962,2023,31150720020404,to_in_008,237
2963,2023,31150720020404,to_in_007,212
2964,2023,31150720020404,to_in_001,449
2965,2023,31150720020405,to_in_008,251
2966,2023,31150720020405,to_in_007,246
2967,2023,31150720020405,to_in_001,497
2968,2023,31150720020406,to_in_001,507
2969,2023,31150720020406,to_in_008,268
2970,2023,31150720020406,to_in_007,239
2971,2023,31150720020407,to_in_008,238
2972,2023,31150720020407,to_in_001,461
2973,2023,31150720020407,to_in_007,223
2974,2023,31150720020501,to_in_007,231
2975,2023,31150720020501,to_in_008,242
2976,2023,31150720020501,to_in_001,473
2977,2023,31150720020502,to_in_007,250
2978,2023,31150720020502,to_in_001,479
2979,2023,31150720020502,to_in_008,229
2980,2023,31150720020503,to_in_008,207
2981,2023,31150720020503,to_in_001,427
2982,2023,31150720020503,to_in_007,220
2983,2023,31150720020601,to_in_008,260
2984,2023,31150720020601,to_in_007,270
2985,2023,31150720020601,to_in_001,530
2986,2023,31150720020602,to_in_008,276
2987,2023,31150720020602,to_in_001,542
2988,2023,31150720020602,to_in_007,266
2989,2023,31150720020701,to_in_007,278
2990,2023,31150720020701,to_in_001,556
2991,2023,31150720020701,to_in_008,278
2992,2023,31150720020702,to_in_001,403
2993,2023,31150720020702,to_in_007,207
2994,2023,31150720020702,to_in_008,196
2995,2023,31150720020801,to_in_007,231
2996,2023,31150720020801,to_in_001,484
2997,2023,31150720020801,to_in_008,253
2998,2023,31150720020802,to_in_007,271
2999,2023,31150720020802,to_in_008,265
3000,2023,31150720020802,to_in_001,536
3001,2023,31150740010101,to_in_001,580
3002,2023,31150740010101,to_in_007,286
3003,2023,31150740010101,to_in_008,294
3004,2023,31150740010102,to_in_008,296
3005,2023,31150740010102,to_in_001,597
3006,2023,31150740010102,to_in_007,301
3007,2023,31150740010103,to_in_001,692
3008,2023,31150740010103,to_in_008,352
3009,2023,31150740010103,to_in_007,340
3010,2023,31150740010201,to_in_008,219
3011,2023,31150740010201,to_in_001,427
3012,2023,31150740010201,to_in_007,208
3013,2023,31150740010202,to_in_001,506
3014,2023,31150740010202,to_in_007,251
3015,2023,31150740010202,to_in_008,255
3016,2023,31150740010203,to_in_008,297
3017,2023,31150740010203,to_in_001,571
3018,2023,31150740010203,to_in_007,274
3019,2023,31150740010204,to_in_001,475
3020,2023,31150740010204,to_in_007,240
3021,2023,31150740010204,to_in_008,235
3022,2023,31150740010301,to_in_008,244
3023,2023,31150740010301,to_in_007,240
3024,2023,31150740010301,to_in_001,484
3025,2023,31150740010302,to_in_008,296
3026,2023,31150740010302,to_in_007,306
3027,2023,31150740010302,to_in_001,602
3028,2023,31150740010303,to_in_008,288
3029,2023,31150740010303,to_in_001,562
3030,2023,31150740010303,to_in_007,274
3031,2023,31150740010304,to_in_008,285
3032,2023,31150740010304,to_in_007,272
3033,2023,31150740010304,to_in_001,557
3034,2023,31150740010305,to_in_001,590
3035,2023,31150740010305,to_in_007,304
3036,2023,31150740010305,to_in_008,286
3037,2023,31150740010306,to_in_001,584
3038,2023,31150740010306,to_in_008,284
3039,2023,31150740010306,to_in_007,300
3040,2023,31150740020001,to_in_007,332
3041,2023,31150740020001,to_in_001,680
3042,2023,31150740020001,to_in_008,348
3043,2023,31150740020101,to_in_001,558
3044,2023,31150740020101,to_in_007,283
3045,2023,31150740020101,to_in_008,275
3046,2023,31150740020102,to_in_007,236
3047,2023,31150740020102,to_in_001,481
3048,2023,31150740020102,to_in_008,245
3049,2023,31150740020103,to_in_007,245
3050,2023,31150740020103,to_in_008,264
3051,2023,31150740020103,to_in_001,509
3052,2023,31150740020104,to_in_001,453
3053,2023,31150740020104,to_in_008,233
3054,2023,31150740020104,to_in_007,220
3055,2023,31150740020105,to_in_007,273
3056,2023,31150740020105,to_in_001,529
3057,2023,31150740020105,to_in_008,256
3058,2023,31150740020201,to_in_001,594
3059,2023,31150740020201,to_in_008,305
3060,2023,31150740020201,to_in_007,289
3061,2023,31150740020202,to_in_001,406
3062,2023,31150740020202,to_in_008,201
3063,2023,31150740020202,to_in_007,205
3064,2023,31150740020203,to_in_007,273
3065,2023,31150740020203,to_in_008,293
3066,2023,31150740020203,to_in_001,566
3067,2023,31150740020301,to_in_001,536
3068,2023,31150740020301,to_in_007,247
3069,2023,31150740020301,to_in_008,289
3070,2023,31150740020302,to_in_008,337
3071,2023,31150740020302,to_in_007,323
3072,2023,31150740020302,to_in_001,660
3073,2023,31150740020303,to_in_001,533
3074,2023,31150740020303,to_in_007,276
3075,2023,31150740020303,to_in_008,257
3076,2023,31150740020304,to_in_008,257
3077,2023,31150740020304,to_in_007,268
3078,2023,31150740020304,to_in_001,525
3079,2023,31150740020305,to_in_008,259
3080,2023,31150740020305,to_in_001,529
3081,2023,31150740020305,to_in_007,270
3082,2023,31150740020306,to_in_007,257
3083,2023,31150740020306,to_in_008,268
3084,2023,31150740020306,to_in_001,525
3085,2023,31150740020307,to_in_007,194
3086,2023,31150740020307,to_in_001,378
3087,2023,31150740020307,to_in_008,184
3088,2023,31150740020308,to_in_001,541
3089,2023,31150740020308,to_in_007,261
3090,2023,31150740020308,to_in_008,280
3091,2023,31150740020401,to_in_007,291
3092,2023,31150740020401,to_in_001,567
3093,2023,31150740020401,to_in_008,276
3094,2023,31150740020402,to_in_007,257
3095,2023,31150740020402,to_in_008,278
3096,2023,31150740020402,to_in_001,535
3097,2023,31150740020403,to_in_008,274
3098,2023,31150740020403,to_in_001,547
3099,2023,31150740020403,to_in_007,273
3100,2023,31150740020404,to_in_008,324
3101,2023,31150740020404,to_in_001,626
3102,2023,31150740020404,to_in_007,302
3103,2023,31150740020405,to_in_001,559
3104,2023,31150740020405,to_in_007,268
3105,2023,31150740020405,to_in_008,291
3106,2023,31150740020406,to_in_007,274
3107,2023,31150740020406,to_in_001,556
3108,2023,31150740020406,to_in_008,282
3109,2023,31150740020407,to_in_007,243
3110,2023,31150740020407,to_in_008,258
3111,2023,31150740020407,to_in_001,501
3112,2023,31150740020408,to_in_008,192
3113,2023,31150740020408,to_in_007,189
3114,2023,31150740020408,to_in_001,381
3115,2023,31150740020409,to_in_001,526
3116,2023,31150740020409,to_in_008,266
3117,2023,31150740020409,to_in_007,260
3118,2023,31150740020410,to_in_007,248
3119,2023,31150740020410,to_in_001,496
3120,2023,31150740020410,to_in_008,248
3121,2023,31150740020501,to_in_008,286
3122,2023,31150740020501,to_in_007,274
3123,2023,31150740020501,to_in_001,560
3124,2023,31150740020502,to_in_001,490
3125,2023,31150740020502,to_in_007,241
3126,2023,31150740020502,to_in_008,249
3127,2023,31150740020503,to_in_001,493
3128,2023,31150740020503,to_in_008,247
3129,2023,31150740020503,to_in_007,246
3130,2023,31150740020504,to_in_007,317
3131,2023,31150740020504,to_in_008,269
3132,2023,31150740020504,to_in_001,586
3133,2023,31150740020505,to_in_008,225
3134,2023,31150740020505,to_in_001,425
3135,2023,31150740020505,to_in_007,200
3136,2023,31150740020506,to_in_007,231
3137,2023,31150740020506,to_in_001,472
3138,2023,31150740020506,to_in_008,241
3139,2023,31150740020507,to_in_001,418
3140,2023,31150740020507,to_in_007,222
3141,2023,31150740020507,to_in_008,196
3142,2023,31150740020508,to_in_008,283
3143,2023,31150740020508,to_in_001,585
3144,2023,31150740020508,to_in_007,302
3145,2023,31150740020601,to_in_008,234
3146,2023,31150740020601,to_in_007,252
3147,2023,31150740020601,to_in_001,486
3148,2023,31150740020602,to_in_008,304
3149,2023,31150740020602,to_in_007,317
3150,2023,31150740020602,to_in_001,621
3151,2023,31150740020603,to_in_008,174
3152,2023,31150740020603,to_in_001,359
3153,2023,31150740020603,to_in_007,185
3154,2023,31150740020604,to_in_001,606
3155,2023,31150740020604,to_in_008,305
3156,2023,31150740020604,to_in_007,301
3157,2023,31150740020605,to_in_007,197
3158,2023,31150740020605,to_in_001,377
3159,2023,31150740020605,to_in_008,180
3160,2023,31150740020606,to_in_001,633
3161,2023,31150740020606,to_in_008,300
3162,2023,31150740020606,to_in_007,333
3163,2023,31150740020607,to_in_001,454
3164,2023,31150740020607,to_in_007,227
3165,2023,31150740020607,to_in_008,227
3166,2023,31150740020608,to_in_001,451
3167,2023,31150740020608,to_in_007,224
3168,2023,31150740020608,to_in_008,227
3169,2023,31150740020609,to_in_007,175
3170,2023,31150740020609,to_in_001,358
3171,2023,31150740020609,to_in_008,183
3172,2023,31150740020701,to_in_007,255
3173,2023,31150740020701,to_in_008,253
3174,2023,31150740020701,to_in_001,508
3175,2023,31150740020702,to_in_001,593
3176,2023,31150740020702,to_in_007,290
3177,2023,31150740020702,to_in_008,303
3178,2023,31150740020703,to_in_007,199
3179,2023,31150740020703,to_in_001,423
3180,2023,31150740020703,to_in_008,224
3181,2023,31150740020704,to_in_007,219
3182,2023,31150740020704,to_in_008,219
3183,2023,31150740020704,to_in_001,438
3184,2023,31150740020801,to_in_008,236
3185,2023,31150740020801,to_in_007,257
3186,2023,31150740020801,to_in_001,493
3187,2023,31150740020802,to_in_008,195
3188,2023,31150740020802,to_in_001,383
3189,2023,31150740020802,to_in_007,188
3190,2023,31150740020803,to_in_007,283
3191,2023,31150740020803,to_in_008,277
3192,2023,31150740020803,to_in_001,560
3193,2023,31150740020804,to_in_007,277
3194,2023,31150740020804,to_in_001,529
3195,2023,31150740020804,to_in_008,252
3196,2023,31150740020805,to_in_007,259
3197,2023,31150740020805,to_in_008,250
3198,2023,31150740020805,to_in_001,509
3199,2023,31150740020806,to_in_001,632
3200,2023,31150740020806,to_in_008,311
3201,2023,31150740020806,to_in_007,321
3202,2023,31150740020807,to_in_001,462
3203,2023,31150740020807,to_in_007,235
3204,2023,31150740020807,to_in_008,227
3205,2023,31150750010001,to_in_007,247
3206,2023,31150750010001,to_in_001,432
3207,2023,31150750010001,to_in_008,185
3208,2023,31150750010002,to_in_007,525
3209,2023,31150750010002,to_in_001,818
3210,2023,31150750010002,to_in_008,293
3211,2023,31150750010003,to_in_008,471
3212,2023,31150750010003,to_in_007,700
3213,2023,31150750010003,to_in_001,1171
3214,2023,31150750010004,to_in_008,159
3215,2023,31150750010004,to_in_007,209
3216,2023,31150750010004,to_in_001,368
3217,2023,31150750010005,to_in_007,374
3218,2023,31150750010005,to_in_008,224
3219,2023,31150750010005,to_in_001,598
3220,2023,31150750010006,to_in_008,479
3221,2023,31150750010006,to_in_001,1174
3222,2023,31150750010006,to_in_007,695
3223,2023,31150750010007,to_in_008,178
3224,2023,31150750010007,to_in_007,227
3225,2023,31150750010007,to_in_001,405
3226,2023,31150750010008,to_in_007,263
3227,2023,31150750010008,to_in_001,460
3228,2023,31150750010008,to_in_008,197
3229,2023,31150750010009,to_in_008,150
3230,2023,31150750010009,to_in_007,200
3231,2023,31150750010009,to_in_001,350
3232,2023,31150750010010,to_in_008,617
3233,2023,31150750010010,to_in_007,1065
3234,2023,31150750010010,to_in_001,1682
3235,2023,31150750010101,to_in_001,440
3236,2023,31150750010101,to_in_008,225
3237,2023,31150750010101,to_in_007,215
3238,2023,31150750010102,to_in_001,466
3239,2023,31150750010102,to_in_007,228
3240,2023,31150750010102,to_in_008,238
3241,2023,31150750010103,to_in_001,483
3242,2023,31150750010103,to_in_007,240
3243,2023,31150750010103,to_in_008,243
3244,2023,31150750010104,to_in_007,165
3245,2023,31150750010104,to_in_008,187
3246,2023,31150750010104,to_in_001,352
3247,2023,31150750010105,to_in_007,229
3248,2023,31150750010105,to_in_001,457
3249,2023,31150750010105,to_in_008,228
3250,2023,31150750010106,to_in_007,202
3251,2023,31150750010106,to_in_008,232
3252,2023,31150750010106,to_in_001,434
3253,2023,31150750010201,to_in_008,236
3254,2023,31150750010201,to_in_001,458
3255,2023,31150750010201,to_in_007,222
3256,2023,31150750010202,to_in_001,451
3257,2023,31150750010202,to_in_007,218
3258,2023,31150750010202,to_in_008,233
3259,2023,31150750010203,to_in_007,220
3260,2023,31150750010203,to_in_001,426
3261,2023,31150750010203,to_in_008,206
3262,2023,31150750010204,to_in_008,209
3263,2023,31150750010204,to_in_001,448
3264,2023,31150750010204,to_in_007,239
3265,2023,31150750010205,to_in_007,232
3266,2023,31150750010205,to_in_008,240
3267,2023,31150750010205,to_in_001,472
3268,2023,31150750010206,to_in_001,359
3269,2023,31150750010206,to_in_007,170
3270,2023,31150750010206,to_in_008,189
3271,2023,31150750020001,to_in_001,0
3272,2023,31150750020001,to_in_007,0
3273,2023,31150750020001,to_in_008,0
3274,2023,31150750020002,to_in_007,113
3275,2023,31150750020002,to_in_008,126
3276,2023,31150750020002,to_in_001,239
3277,2023,31150750020101,to_in_001,719
3278,2023,31150750020101,to_in_008,365
3279,2023,31150750020101,to_in_007,354
3280,2023,31150750020102,to_in_001,664
3281,2023,31150750020102,to_in_007,330
3282,2023,31150750020102,to_in_008,334
3283,2023,31150750020103,to_in_008,332
3284,2023,31150750020103,to_in_007,355
3285,2023,31150750020103,to_in_001,687
3286,2023,31150750020104,to_in_001,732
3287,2023,31150750020104,to_in_007,357
3288,2023,31150750020104,to_in_008,375
3289,2023,31150750020105,to_in_008,359
3290,2023,31150750020105,to_in_001,740
3291,2023,31150750020105,to_in_007,381
3292,2023,31150750020106,to_in_001,664
3293,2023,31150750020106,to_in_007,322
3294,2023,31150750020106,to_in_008,342
3295,2023,31150750030001,to_in_001,778
3296,2023,31150750030001,to_in_008,370
3297,2023,31150750030001,to_in_007,408
3298,2023,31150750030101,to_in_001,531
3299,2023,31150750030101,to_in_007,270
3300,2023,31150750030101,to_in_008,261
3301,2023,31150750030102,to_in_001,545
3302,2023,31150750030102,to_in_007,268
3303,2023,31150750030102,to_in_008,277
3304,2023,31150750030103,to_in_008,265
3305,2023,31150750030103,to_in_001,526
3306,2023,31150750030103,to_in_007,261
3307,2023,31150750030104,to_in_007,247
3308,2023,31150750030104,to_in_001,477
3309,2023,31150750030104,to_in_008,230
3310,2023,31150750030105,to_in_007,238
3311,2023,31150750030105,to_in_008,259
3312,2023,31150750030105,to_in_001,497
3313,2023,31150750030201,to_in_001,603
3314,2023,31150750030201,to_in_008,294
3315,2023,31150750030201,to_in_007,309
3316,2023,31150750030202,to_in_007,319
3317,2023,31150750030202,to_in_008,329
3318,2023,31150750030202,to_in_001,648
3319,2023,31150750030203,to_in_007,270
3320,2023,31150750030203,to_in_001,573
3321,2023,31150750030203,to_in_008,303
3322,2023,31150750030204,to_in_007,323
3323,2023,31150750030204,to_in_008,353
3324,2023,31150750030204,to_in_001,676
3325,2023,31150750030205,to_in_008,382
3326,2023,31150750030205,to_in_001,742
3327,2023,31150750030205,to_in_007,360
3328,2023,31150750030206,to_in_001,691
3329,2023,31150750030206,to_in_007,346
3330,2023,31150750030206,to_in_008,345
3331,2023,31150750030207,to_in_008,346
3332,2023,31150750030207,to_in_007,325
3333,2023,31150750030207,to_in_001,671
3334,2023,31150750030208,to_in_007,303
3335,2023,31150750030208,to_in_008,328
3336,2023,31150750030208,to_in_001,631
3337,2023,31150750030209,to_in_008,396
3338,2023,31150750030209,to_in_007,359
3339,2023,31150750030209,to_in_001,755
3340,2023,31150750030210,to_in_001,718
3341,2023,31150750030210,to_in_008,366
3342,2023,31150750030210,to_in_007,352
3343,2023,31150750030211,to_in_007,306
3344,2023,31150750030211,to_in_001,618
3345,2023,31150750030211,to_in_008,312
3346,2023,31150750030212,to_in_001,744
3347,2023,31150750030212,to_in_008,376
3348,2023,31150750030212,to_in_007,368
3349,2023,31150750030301,to_in_007,310
3350,2023,31150750030301,to_in_008,330
3351,2023,31150750030301,to_in_001,640
3352,2023,31150750030302,to_in_007,327
3353,2023,31150750030302,to_in_008,304
3354,2023,31150750030302,to_in_001,631
3355,2023,31150750030303,to_in_001,716
3356,2023,31150750030303,to_in_007,356
3357,2023,31150750030303,to_in_008,360
3358,2023,31150750030304,to_in_008,350
3359,2023,31150750030304,to_in_001,717
3360,2023,31150750030304,to_in_007,367
3361,2023,31150750030305,to_in_007,376
3362,2023,31150750030305,to_in_001,771
3363,2023,31150750030305,to_in_008,395
3364,2023,31150750030306,to_in_007,362
3365,2023,31150750030306,to_in_008,340
3366,2023,31150750030306,to_in_001,702
3367,2023,31150750030307,to_in_001,631
3368,2023,31150750030307,to_in_007,324
3369,2023,31150750030307,to_in_008,307
3370,2023,31150750030308,to_in_008,360
3371,2023,31150750030308,to_in_007,361
3372,2023,31150750030308,to_in_001,721
3373,2023,31150750030309,to_in_008,310
3374,2023,31150750030309,to_in_001,621
3375,2023,31150750030309,to_in_007,311
3376,2023,31150750030310,to_in_008,333
3377,2023,31150750030310,to_in_001,664
3378,2023,31150750030310,to_in_007,331
3379,2023,31150750030311,to_in_008,321
3380,2023,31150750030311,to_in_001,695
3381,2023,31150750030311,to_in_007,374
3382,2023,31150760010001,to_in_007,532
3383,2023,31150760010001,to_in_001,598
3384,2023,31150760010001,to_in_008,66
3385,2023,31150760010002,to_in_008,85
3386,2023,31150760010002,to_in_007,322
3387,2023,31150760010002,to_in_001,407
3388,2023,31150760010003,to_in_008,86
3389,2023,31150760010003,to_in_007,333
3390,2023,31150760010003,to_in_001,419
3391,2023,31150760010004,to_in_008,82
3392,2023,31150760010004,to_in_001,406
3393,2023,31150760010004,to_in_007,324
3394,2023,31150760010005,to_in_008,110
3395,2023,31150760010005,to_in_007,415
3396,2023,31150760010005,to_in_001,525
3397,2023,31150760010006,to_in_008,121
3398,2023,31150760010006,to_in_001,469
3399,2023,31150760010006,to_in_007,348
3400,2023,31150760010007,to_in_008,82
3401,2023,31150760010007,to_in_007,400
3402,2023,31150760010007,to_in_001,482
3403,2023,31150760010008,to_in_008,125
3404,2023,31150760010008,to_in_001,591
3405,2023,31150760010008,to_in_007,466
3406,2023,31150760010009,to_in_008,78
3407,2023,31150760010009,to_in_007,389
3408,2023,31150760010009,to_in_001,467
3409,2023,31150760010101,to_in_008,215
3410,2023,31150760010101,to_in_007,232
3411,2023,31150760010101,to_in_001,447
3412,2023,31150760010102,to_in_007,271
3413,2023,31150760010102,to_in_001,516
3414,2023,31150760010102,to_in_008,245
3415,2023,31150760010103,to_in_008,203
3416,2023,31150760010103,to_in_001,433
3417,2023,31150760010103,to_in_007,230
3418,2023,31150760010201,to_in_007,251
3419,2023,31150760010201,to_in_008,235
3420,2023,31150760010201,to_in_001,486
3421,2023,31150760010202,to_in_008,242
3422,2023,31150760010202,to_in_007,247
3423,2023,31150760010202,to_in_001,489
3424,2023,31150760010203,to_in_008,277
3425,2023,31150760010203,to_in_001,553
3426,2023,31150760010203,to_in_007,276
3427,2023,31150760010204,to_in_001,386
3428,2023,31150760010204,to_in_008,193
3429,2023,31150760010204,to_in_007,193
3430,2023,31150760010205,to_in_001,410
3431,2023,31150760010205,to_in_008,205
3432,2023,31150760010205,to_in_007,205
3433,2023,31150760010301,to_in_001,518
3434,2023,31150760010301,to_in_008,246
3435,2023,31150760010301,to_in_007,272
3436,2023,31150760010302,to_in_008,206
3437,2023,31150760010302,to_in_001,465
3438,2023,31150760010302,to_in_007,259
3439,2023,31150760010303,to_in_007,267
3440,2023,31150760010303,to_in_001,475
3441,2023,31150760010303,to_in_008,208
3442,2023,31150760010401,to_in_008,200
3443,2023,31150760010401,to_in_007,213
3444,2023,31150760010401,to_in_001,413
3445,2023,31150760010402,to_in_001,405
3446,2023,31150760010402,to_in_007,206
3447,2023,31150760010402,to_in_008,199
3448,2023,31150760010403,to_in_007,348
3449,2023,31150760010403,to_in_008,324
3450,2023,31150760010403,to_in_001,672
3451,2023,31150760010404,to_in_001,595
3452,2023,31150760010404,to_in_008,296
3453,2023,31150760010404,to_in_007,299
